numer_sta,date,rs_type,rs_comp,sasa,equip,ht_sta_mer,ht_baro_mer,ht_sond_mer,ht_sta_qual,vertical_sig,nbas,bbas,cl,cm,ch,tmer,nb_niv,nb_cis,
07145,20221226231546,177,4,8,7,168.000000,168.000000,168.000000,999999.000000,999999,999999,999999,999999,999999,999999,999999.000000,3479,3,
p_niv,altitude,t,td,dd,ff,dur_dep,dep_lat,dep_lon,
2650,24345.000000,217.320000,186.580000,268,37.800000,4952.000000,-0.066360,1.825340,
2650,24353.000000,217.400000,186.630000,268,37.700000,4954.000000,-0.066360,1.826230,
2650,24362.000000,217.490000,186.700000,268,37.700000,4956.000000,-0.066430,1.827110,
2640,24372.000000,217.670000,186.820000,268,37.600000,4958.000000,-0.066440,1.828150,
2640,24380.000000,217.780000,186.900000,268,37.600000,4960.000000,-0.066370,1.829270,
2640,24390.000000,217.840000,186.940000,267,37.500000,4962.000000,-0.066260,1.830310,
2630,24399.000000,217.860000,186.950000,267,37.500000,4964.000000,-0.066220,1.831270,
2630,24406.000000,217.840000,186.940000,267,37.500000,4966.000000,-0.066270,1.832260,
2630,24415.000000,217.820000,186.930000,267,37.500000,4968.000000,-0.066330,1.833270,
2620,24425.000000,217.820000,186.930000,267,37.600000,4970.000000,-0.066360,1.834260,
2620,24435.000000,217.820000,186.930000,267,37.600000,4972.000000,-0.066290,1.835290,
2610,24442.000000,217.990000,187.050000,266,37.700000,4974.000000,-0.066180,1.836400,
2610,24453.000000,218.230000,187.210000,266,37.800000,4976.000000,-0.066110,1.837470,
2610,24460.000000,218.400000,187.330000,266,37.900000,4978.000000,-0.066130,1.838420,
2600,24470.000000,218.480000,187.380000,266,38.000000,4980.000000,-0.066130,1.839370,
2600,24478.000000,218.480000,187.380000,266,38.100000,4982.000000,-0.066060,1.840430,
2600,24487.000000,218.480000,187.380000,265,38.200000,4984.000000,-0.065920,1.841490,
2590,24494.000000,218.460000,187.370000,265,38.200000,4986.000000,-0.065810,1.842490,
2590,24504.000000,218.460000,187.370000,265,38.300000,4988.000000,-0.065770,1.843500,
2590,24513.000000,218.520000,187.410000,264,38.400000,4990.000000,-0.065750,1.844550,
2580,24523.000000,218.660000,187.510000,264,38.500000,4992.000000,-0.065690,1.845560,
2580,24532.000000,218.740000,187.560000,263,38.600000,4994.000000,-0.065590,1.846560,
2570,24540.000000,218.820000,187.610000,263,38.600000,4996.000000,-0.065480,1.847640,
2570,24548.000000,218.940000,187.700000,263,38.600000,4998.000000,-0.065410,1.848740,
2570,24557.000000,219.160000,187.850000,262,38.600000,5000.000000,-0.065380,1.849740,
2560,24567.000000,219.290000,187.940000,262,38.600000,5002.000000,-0.065340,1.850750,
2560,24575.000000,219.560000,188.120000,262,38.700000,5004.000000,-0.065260,1.851860,
2560,24586.000000,219.800000,188.290000,261,38.800000,5006.000000,-0.065130,1.852980,
2550,24594.000000,219.960000,188.400000,261,38.700000,5008.000000,-0.064990,1.854000,
2550,24603.000000,220.020000,188.440000,261,38.700000,5010.000000,-0.064910,1.855000,
2550,24612.000000,220.080000,188.480000,260,38.700000,5012.000000,-0.064860,1.856070,
2540,24622.000000,220.100000,188.490000,260,38.700000,5014.000000,-0.064730,1.857150,
2540,24629.000000,220.100000,188.490000,260,38.600000,5016.000000,-0.064530,1.858170,
2540,24639.000000,220.120000,188.510000,259,38.700000,5018.000000,-0.064330,1.859190,
2530,24647.000000,220.080000,188.480000,259,38.700000,5020.000000,-0.064190,1.860260,
2530,24656.000000,220.080000,188.480000,259,38.700000,5022.000000,-0.064070,1.861280,
2520,24666.000000,220.060000,188.460000,258,38.700000,5024.000000,-0.063930,1.862210,
2520,24675.000000,219.980000,188.410000,258,38.600000,5026.000000,-0.063740,1.863130,
2520,24684.000000,219.940000,188.380000,258,38.600000,5028.000000,-0.063550,1.864230,
2510,24692.000000,219.920000,188.370000,257,38.500000,5030.000000,-0.063430,1.865420,
2510,24704.000000,219.880000,188.340000,257,38.500000,5032.000000,-0.063310,1.866450,
2510,24712.000000,219.820000,188.300000,257,38.500000,5034.000000,-0.063150,1.867290,
2500,24723.000000,219.740000,188.250000,257,38.500000,5036.000000,-0.062970,1.868160,
2500,24732.000000,219.680000,188.200000,257,38.400000,5038.000000,-0.062790,1.869200,
2490,24743.000000,219.640000,188.180000,257,38.400000,5040.000000,-0.062610,1.870340,
2490,24753.000000,219.620000,188.160000,257,38.400000,5042.000000,-0.062420,1.871430,
2490,24763.000000,219.600000,188.150000,257,38.400000,5044.000000,-0.062270,1.872420,
2480,24773.000000,219.560000,188.120000,257,38.400000,5046.000000,-0.062160,1.873370,
2480,24784.000000,219.540000,188.110000,257,38.400000,5048.000000,-0.062030,1.874310,
2470,24794.000000,219.500000,188.080000,257,38.500000,5050.000000,-0.061840,1.875290,
2470,24805.000000,219.410000,188.020000,257,38.500000,5052.000000,-0.061660,1.876410,
2470,24816.000000,219.350000,187.980000,257,38.500000,5054.000000,-0.061500,1.877530,
2460,24826.000000,219.250000,187.910000,257,38.500000,5056.000000,-0.061330,1.878500,
2460,24838.000000,219.160000,187.850000,257,38.400000,5058.000000,-0.061170,1.879400,
2450,24847.000000,219.060000,187.780000,257,38.400000,5060.000000,-0.061040,1.880380,
2450,24857.000000,218.980000,187.720000,258,38.300000,5062.000000,-0.060900,1.881440,
2450,24866.000000,218.920000,187.680000,258,38.200000,5064.000000,-0.060700,1.882500,
2440,24878.000000,218.800000,187.600000,258,38.300000,5066.000000,-0.060520,1.883540,
2440,24886.000000,218.700000,187.530000,258,38.300000,5068.000000,-0.060400,1.884560,
2440,24897.000000,218.640000,187.490000,258,38.200000,5070.000000,-0.060280,1.885560,
2430,24906.000000,218.600000,187.460000,258,38.100000,5072.000000,-0.060120,1.886540,
2430,24916.000000,218.540000,187.420000,258,38.100000,5074.000000,-0.059960,1.887580,
2420,24927.000000,218.480000,187.380000,258,38.000000,5076.000000,-0.059890,1.888660,
2420,24938.000000,218.540000,187.420000,258,37.900000,5078.000000,-0.059810,1.889660,
2420,24946.000000,218.580000,187.450000,258,37.900000,5080.000000,-0.059650,1.890580,
2410,24957.000000,218.540000,187.420000,258,37.800000,5082.000000,-0.059460,1.891520,
2410,24968.000000,218.500000,187.400000,258,37.700000,5084.000000,-0.059340,1.892550,
2400,24978.000000,218.420000,187.340000,258,37.600000,5086.000000,-0.059250,1.893640,
2400,24990.000000,218.350000,187.290000,258,37.500000,5088.000000,-0.059100,1.894690,
2400,25001.000000,218.270000,187.230000,258,37.400000,5090.000000,-0.058930,1.895660,
2390,25012.000000,218.190000,187.180000,258,37.300000,5092.000000,-0.058810,1.896580,
2390,25024.000000,218.170000,187.170000,258,37.300000,5094.000000,-0.058720,1.897530,
2380,25035.000000,218.050000,187.090000,258,37.200000,5096.000000,-0.058560,1.898540,
2380,25047.000000,217.980000,187.030000,257,37.100000,5098.000000,-0.058370,1.899570,
2380,25058.000000,217.920000,186.990000,257,37.100000,5100.000000,-0.058220,1.900550,
2370,25069.000000,217.860000,186.950000,257,37.000000,5102.000000,-0.058070,1.901480,
2370,25080.000000,217.820000,186.930000,257,36.900000,5104.000000,-0.057880,1.902430,
2360,25092.000000,217.740000,186.870000,257,36.800000,5106.000000,-0.057730,1.903410,
2360,25104.000000,217.650000,186.810000,257,36.700000,5108.000000,-0.057640,1.904390,
2350,25115.000000,217.590000,186.770000,257,36.600000,5110.000000,-0.057520,1.905360,
2350,25126.000000,217.570000,186.750000,257,36.500000,5112.000000,-0.057290,1.906350,
2350,25138.000000,217.550000,186.740000,257,36.500000,5114.000000,-0.057070,1.907330,
2340,25149.000000,217.550000,186.740000,257,36.400000,5116.000000,-0.056960,1.908260,
2340,25159.000000,217.530000,186.730000,257,36.400000,5118.000000,-0.056910,1.909210,
2330,25173.000000,217.490000,186.700000,258,36.300000,5120.000000,-0.056820,1.910210,
2330,25184.000000,217.450000,186.670000,257,36.200000,5122.000000,-0.056650,1.911200,
2320,25196.000000,217.400000,186.630000,257,36.200000,5124.000000,-0.056480,1.912130,
2320,25207.000000,217.300000,186.570000,258,36.100000,5126.000000,-0.056330,1.913030,
2320,25220.000000,217.260000,186.540000,258,36.000000,5128.000000,-0.056180,1.913960,
2310,25232.000000,217.200000,186.500000,258,35.900000,5130.000000,-0.056070,1.914920,
2310,25244.000000,217.160000,186.470000,258,35.900000,5132.000000,-0.056000,1.915880,
2300,25257.000000,217.180000,186.490000,258,35.800000,5134.000000,-0.055850,1.916840,
2300,25269.000000,217.280000,186.550000,258,35.800000,5136.000000,-0.055640,1.917810,
2290,25283.000000,217.410000,186.650000,258,35.800000,5138.000000,-0.055480,1.918740,
2290,25294.000000,217.550000,186.740000,258,35.900000,5140.000000,-0.055380,1.919650,
2280,25307.000000,217.590000,186.770000,258,35.900000,5142.000000,-0.055270,1.920570,
2280,25319.000000,217.610000,186.780000,259,36.000000,5144.000000,-0.055120,1.921520,
2280,25331.000000,217.550000,186.740000,259,36.000000,5146.000000,-0.054980,1.922460,
2270,25343.000000,217.510000,186.710000,259,36.000000,5148.000000,-0.054840,1.923410,
2270,25355.000000,217.470000,186.690000,259,36.000000,5150.000000,-0.054660,1.924390,
2260,25367.000000,217.430000,186.660000,259,36.000000,5152.000000,-0.054540,1.925340,
2260,25379.000000,217.410000,186.650000,260,36.000000,5154.000000,-0.054520,1.926270,
2250,25393.000000,217.380000,186.620000,260,36.100000,5156.000000,-0.054510,1.927250,
2250,25406.000000,217.320000,186.580000,260,36.200000,5158.000000,-0.054380,1.928300,
2250,25415.000000,217.300000,186.570000,261,36.200000,5160.000000,-0.054130,1.929340,
2240,25430.000000,217.280000,186.550000,261,36.300000,5162.000000,-0.053960,1.930280,
2240,25438.000000,217.320000,186.580000,261,36.400000,5164.000000,-0.053920,1.931150,
2230,25451.000000,217.320000,186.580000,262,36.400000,5166.000000,-0.053900,1.932060,
2230,25462.000000,217.300000,186.570000,262,36.500000,5168.000000,-0.053800,1.933090,
2220,25474.000000,217.360000,186.610000,262,36.500000,5170.000000,-0.053650,1.934150,
2220,25487.000000,217.430000,186.660000,262,36.500000,5172.000000,-0.053540,1.935170,
2220,25498.000000,217.550000,186.740000,263,36.400000,5174.000000,-0.053470,1.936090,
2210,25509.000000,217.610000,186.780000,263,36.300000,5176.000000,-0.053390,1.936990,
2210,25520.000000,217.670000,186.820000,263,36.300000,5178.000000,-0.053310,1.937940,
2200,25532.000000,217.760000,186.890000,264,36.400000,5180.000000,-0.053260,1.938960,
2200,25544.000000,217.990000,187.050000,264,36.400000,5182.000000,-0.053210,1.940020,
2200,25556.000000,218.130000,187.140000,265,36.300000,5184.000000,-0.053110,1.941080,
2190,25568.000000,218.110000,187.130000,265,36.400000,5186.000000,-0.053050,1.942010,
2190,25577.000000,218.090000,187.110000,265,36.500000,5188.000000,-0.053070,1.942910,
2180,25590.000000,218.290000,187.250000,266,36.500000,5190.000000,-0.053050,1.943900,
2180,25600.000000,218.400000,187.330000,266,36.500000,5192.000000,-0.052950,1.944980,
2180,25612.000000,218.540000,187.420000,267,36.500000,5194.000000,-0.052820,1.945990,
2170,25622.000000,218.560000,187.440000,267,36.600000,5196.000000,-0.052770,1.946850,
2170,25633.000000,218.540000,187.420000,267,36.600000,5198.000000,-0.052780,1.947730,
2170,25645.000000,218.540000,187.420000,268,36.600000,5200.000000,-0.052780,1.948760,
2160,25655.000000,218.520000,187.410000,268,36.600000,5202.000000,-0.052740,1.949880,
2160,25661.000000,218.540000,187.420000,268,36.600000,5204.000000,-0.052690,1.950910,
2160,25676.000000,218.520000,187.410000,269,36.700000,5206.000000,-0.052670,1.951830,
2150,25688.000000,218.500000,187.400000,269,36.700000,5208.000000,-0.052660,1.952780,
2150,25698.000000,218.440000,187.360000,270,36.800000,5210.000000,-0.052640,1.953820,
2140,25710.000000,218.400000,187.330000,270,37.000000,5212.000000,-0.052620,1.954860,
2140,25721.000000,218.350000,187.290000,270,37.200000,5214.000000,-0.052650,1.955810,
2140,25731.000000,218.300000,187.260000,271,37.200000,5216.000000,-0.052690,1.956780,
2130,25742.000000,218.250000,187.220000,271,37.300000,5218.000000,-0.052730,1.957830,
2130,25752.000000,218.230000,187.210000,271,37.500000,5220.000000,-0.052740,1.958910,
2130,25764.000000,218.210000,187.190000,271,37.600000,5222.000000,-0.052750,1.959870,
2120,25775.000000,218.190000,187.180000,271,37.600000,5224.000000,-0.052780,1.960780,
2120,25786.000000,218.150000,187.150000,271,37.600000,5226.000000,-0.052810,1.961810,
2120,25797.000000,218.170000,187.170000,272,37.700000,5228.000000,-0.052850,1.962930,
2110,25808.000000,218.310000,187.260000,272,37.900000,5230.000000,-0.052880,1.963970,
2110,25820.000000,218.400000,187.330000,272,37.900000,5232.000000,-0.052910,1.964950,
2100,25831.000000,218.420000,187.340000,272,38.000000,5234.000000,-0.052950,1.965990,
2100,25842.000000,218.400000,187.330000,273,38.100000,5236.000000,-0.052970,1.967050,
2100,25852.000000,218.420000,187.340000,273,38.400000,5238.000000,-0.052930,1.968080,
2090,25864.000000,218.480000,187.380000,274,38.600000,5240.000000,-0.052890,1.969120,
2090,25875.000000,218.440000,187.360000,274,38.700000,5242.000000,-0.052930,1.970240,
2090,25884.000000,218.400000,187.330000,274,39.000000,5244.000000,-0.053010,1.971330,
2080,25894.000000,218.350000,187.290000,275,39.300000,5246.000000,-0.053040,1.972260,
2080,25905.000000,218.270000,187.230000,275,39.400000,5248.000000,-0.053050,1.973150,
2070,25919.000000,218.190000,187.180000,276,39.600000,5250.000000,-0.053110,1.974170,
2070,25927.000000,218.190000,187.180000,276,39.900000,5252.000000,-0.053220,1.975350,
2070,25939.000000,218.210000,187.190000,277,40.200000,5254.000000,-0.053310,1.976510,
2070,25948.000000,218.190000,187.180000,277,40.500000,5256.000000,-0.053380,1.977530,
2060,25958.000000,218.130000,187.140000,277,40.600000,5258.000000,-0.053490,1.978520,
2060,25967.000000,218.110000,187.130000,278,40.800000,5260.000000,-0.053670,1.979630,
2060,25977.000000,218.070000,187.100000,278,41.100000,5262.000000,-0.053800,1.980810,
2050,25986.000000,218.130000,187.140000,278,41.300000,5264.000000,-0.053870,1.981940,
2050,25997.000000,218.130000,187.140000,278,41.500000,5266.000000,-0.053980,1.983020,
2050,26006.000000,218.190000,187.180000,278,41.700000,5268.000000,-0.054150,1.984150,
2040,26015.000000,218.270000,187.230000,278,41.800000,5270.000000,-0.054360,1.985320,
2040,26027.000000,218.390000,187.320000,278,42.000000,5272.000000,-0.054530,1.986440,
2040,26036.000000,218.520000,187.410000,278,42.100000,5274.000000,-0.054610,1.987570,
2030,26046.000000,218.580000,187.450000,278,42.100000,5276.000000,-0.054670,1.988790,
2030,26057.000000,218.620000,187.480000,278,42.200000,5278.000000,-0.054770,1.990030,
2030,26067.000000,218.620000,187.480000,277,42.300000,5280.000000,-0.054900,1.991120,
2020,26078.000000,218.600000,187.460000,277,42.300000,5282.000000,-0.055020,1.992160,
2020,26090.000000,218.640000,187.490000,277,42.300000,5284.000000,-0.055120,1.993330,
2020,26099.000000,218.640000,187.490000,276,42.200000,5286.000000,-0.055190,1.994590,
2010,26111.000000,218.620000,187.480000,276,42.200000,5288.000000,-0.055240,1.995750,
2010,26120.000000,218.580000,187.450000,275,42.200000,5290.000000,-0.055280,1.996730,
2010,26131.000000,218.560000,187.440000,275,42.200000,5292.000000,-0.055310,1.997750,
2000,26142.000000,218.520000,187.410000,275,42.100000,5294.000000,-0.055350,1.998980,
2000,26154.000000,218.460000,187.370000,274,42.100000,5296.000000,-0.055440,2.000300,
2000,26164.000000,218.400000,187.330000,274,42.100000,5298.000000,-0.055560,2.001430,
1990,26174.000000,218.330000,187.280000,274,42.100000,5300.000000,-0.055620,2.002400,
1990,26187.000000,218.250000,187.220000,274,42.100000,5302.000000,-0.055600,2.003430,
1990,26196.000000,218.210000,187.190000,273,42.200000,5304.000000,-0.055570,2.004610,
1980,26207.000000,218.090000,187.110000,273,42.200000,5306.000000,-0.055650,2.005830,
1980,26217.000000,217.990000,187.050000,273,42.200000,5308.000000,-0.055770,2.006980,
1980,26229.000000,217.920000,186.990000,273,42.200000,5310.000000,-0.055860,2.008130,
1970,26238.000000,217.820000,186.930000,273,42.200000,5312.000000,-0.055860,2.009280,
1970,26248.000000,217.740000,186.870000,272,42.300000,5314.000000,-0.055830,2.010360,
1970,26258.000000,217.670000,186.820000,272,42.300000,5316.000000,-0.055840,2.011460,
1960,26268.000000,217.570000,186.750000,272,42.300000,5318.000000,-0.055900,2.012690,
1960,26280.000000,217.490000,186.700000,272,42.400000,5320.000000,-0.055980,2.013940,
1960,26290.000000,217.430000,186.660000,272,42.600000,5322.000000,-0.056050,2.015070,
1950,26300.000000,217.470000,186.690000,272,42.700000,5324.000000,-0.056060,2.016130,
1950,26310.000000,217.410000,186.650000,272,42.800000,5326.000000,-0.056000,2.017280,
1950,26320.000000,217.340000,186.590000,272,42.900000,5328.000000,-0.055980,2.018490,
1950,26331.000000,217.320000,186.580000,271,43.100000,5330.000000,-0.056020,2.019640,
1940,26341.000000,217.280000,186.550000,271,43.300000,5332.000000,-0.056090,2.020740,
1940,26353.000000,217.340000,186.590000,271,43.400000,5334.000000,-0.056100,2.021900,
1940,26362.000000,217.340000,186.590000,271,43.600000,5336.000000,-0.056050,2.023130,
1930,26373.000000,217.450000,186.670000,271,43.900000,5338.000000,-0.056030,2.024260,
1930,26384.000000,217.570000,186.750000,271,44.100000,5340.000000,-0.056070,2.025360,
1920,26398.000000,217.630000,186.790000,271,44.200000,5342.000000,-0.056120,2.026550,
1920,26409.000000,217.680000,186.830000,271,44.400000,5344.000000,-0.056130,2.027840,
1920,26421.000000,217.720000,186.860000,271,44.600000,5346.000000,-0.056140,2.029090,
1920,26431.000000,217.720000,186.860000,271,44.800000,5348.000000,-0.056170,2.030240,
1910,26443.000000,217.700000,186.850000,272,45.000000,5350.000000,-0.056190,2.031420,
1910,26453.000000,217.670000,186.820000,272,45.100000,5352.000000,-0.056200,2.032720,
1910,26463.000000,217.650000,186.810000,272,45.200000,5354.000000,-0.056240,2.034040,
1900,26474.000000,217.630000,186.790000,272,45.300000,5356.000000,-0.056310,2.035250,
1900,26483.000000,217.650000,186.810000,272,45.400000,5358.000000,-0.056360,2.036440,
1900,26494.000000,217.700000,186.850000,272,45.500000,5360.000000,-0.056340,2.037720,
1890,26506.000000,217.940000,187.010000,272,45.500000,5362.000000,-0.056280,2.039090,
1890,26519.000000,218.090000,187.110000,273,45.600000,5364.000000,-0.056300,2.040320,
1890,26525.000000,218.110000,187.130000,273,45.600000,5366.000000,-0.056390,2.041430,
1880,26538.000000,218.150000,187.150000,273,45.500000,5368.000000,-0.056480,2.042620,
1880,26546.000000,218.330000,187.280000,273,45.500000,5370.000000,-0.056510,2.043920,
1880,26559.000000,218.480000,187.380000,273,45.500000,5372.000000,-0.056490,2.045210,
